TransactionID,TransactionAmt,FraudProbability,RiskTier,ActualFraud,HourOfDay
0.34521213,0.9966895,0.02112884,Clear,0.0,20.0
-0.9099698,0.37978256,0.008666694,Clear,0.0,20.0
-0.5245577,-0.12107256,0.030890448,Clear,0.0,11.0
0.2895647,-0.6410579,0.5696567,Suspicious,1.0,5.0
0.9061414,-0.12107256,0.051602554,Clear,0.0,16.0
-0.16861758,0.75847787,0.029452082,Clear,0.0,17.0
0.8160925,0.99058145,0.024859015,Clear,0.0,15.0
-0.059508,-0.25605914,0.005463307,Clear,0.0,3.0
-0.9762283,-0.24323235,0.034614522,Clear,0.0,17.0
0.27364466,0.3431346,0.033168405,Clear,0.0,19.0
0.50110614,-0.67079157,0.042335175,Clear,0.0,13.0
-0.692042,-0.36607623,0.008668787,Clear,0.0,22.0
0.9427111,-0.48816273,0.0015718956,Clear,0.0,13.0
0.113383494,-0.24323235,0.0042776195,Clear,0.0,17.0
0.65769136,-0.42647204,0.018095238,Clear,0.0,18.0
0.2588121,0.23258002,0.00709129,Clear,0.0,23.0
-0.45727938,-0.13389935,0.02234235,Clear,0.0,0.0
-0.717218,0.28205472,0.026593367,Clear,0.0,17.0
-0.8355801,1.6013803,0.020213328,Clear,0.0,13.0
0.259239,-0.31713903,0.0009175163,Clear,0.0,0.0
0.40110007,0.5874542,0.030085152,Clear,0.0,20.0
-0.8347094,-0.30431223,0.20756485,Clear,1.0,15.0
0.93119204,0.99058145,0.03740135,Clear,0.0,0.0
-0.13300662,-0.13389935,0.0046800207,Clear,0.0,22.0
0.24129292,-0.36057904,0.50191116,Suspicious,0.0,13.0
-0.38635564,1.2342902,0.012675144,Clear,0.0,4.0
-0.23433402,0.6357073,0.02745183,Clear,0.0,21.0
-0.7477199,0.37978256,0.016903467,Clear,0.0,23.0
0.6568715,-0.5614586,0.0018577309,Clear,0.0,17.0
0.7668382,0.28205472,0.04283676,Clear,0.0,16.0
-0.9395976,-0.59749573,0.0050685783,Clear,0.0,16.0
0.4553618,-0.36539212,0.049587216,Clear,0.0,18.0
-0.1642437,-0.40265086,0.0037239601,Clear,0.0,22.0
0.3633242,-0.12107256,0.016232383,Clear,0.0,16.0
-0.49156564,-0.46150744,0.033403624,Clear,0.0,20.0
-0.7559696,0.37978256,0.013289041,Clear,0.0,17.0
0.2863868,4.3493648,0.023888158,Clear,0.0,23.0
0.23355141,-0.5248107,0.0076059015,Clear,0.0,18.0
-0.5157422,-0.40265086,0.011052119,Clear,0.0,0.0
-0.9480099,0.4768996,0.002822131,Clear,0.0,22.0
-0.46069786,-0.12107256,0.061127912,Clear,0.0,19.0
-0.2987834,-0.5248107,0.0036865112,Clear,0.0,1.0
0.790825,3.2505374,0.014977348,Clear,0.0,23.0
0.29183125,-0.13389935,0.0076280623,Clear,0.0,15.0
-0.70392025,2.8229783,0.015978139,Clear,0.0,11.0
-0.50016433,-0.24323235,0.0039460757,Clear,0.0,1.0
0.82935643,-0.19497924,0.0036518502,Clear,0.0,20.0
0.48472533,-0.17604446,0.0036130834,Clear,0.0,15.0
-0.4018522,1.0638773,0.022896474,Clear,0.0,14.0
-0.9772684,2.968959,0.009908874,Clear,0.0,16.0
-0.23317534,-0.69567555,0.9588424,Critical Risk,1.0,22.0
-0.33224976,0.37978256,0.007843571,Clear,0.0,16.0
-1.0000762,0.37978256,0.007947289,Clear,0.0,0.0
-0.8428033,-0.12107256,0.020629093,Clear,0.0,20.0
-0.97282,0.68518203,0.057044283,Clear,0.0,21.0
0.84176654,0.5874542,0.027958551,Clear,0.0,23.0
0.22343493,-0.13389935,0.0027797217,Clear,0.0,18.0
-0.36214182,0.4768996,0.024338381,Clear,0.0,18.0
-0.60937554,0.074383095,0.008245136,Clear,0.0,21.0
-0.83971345,0.3431346,0.0050223125,Clear,0.0,0.0
-0.5683269,-0.13328855,0.0033953341,Clear,0.0,8.0
0.5953358,-0.72915953,0.14650849,Clear,0.0,18.0
-0.98255026,-0.35317615,0.0024743658,Clear,0.0,0.0
-0.7450197,-0.36539212,0.028639188,Clear,0.0,1.0
-0.28197226,0.94171757,0.015881965,Clear,0.0,22.0
-0.15606853,5.9258366,0.014604041,Clear,0.0,19.0
0.49959853,-0.46373075,0.005374895,Clear,0.0,3.0
-0.8070568,-0.517762,0.006970717,Clear,0.0,5.0
0.8743961,-0.17005864,0.005572802,Clear,0.0,5.0
-0.13022171,-0.5598705,0.033628505,Clear,0.0,3.0
0.3393069,-0.36539212,0.011895389,Clear,0.0,0.0
-0.24121161,0.37978256,0.046615,Clear,0.0,2.0
-0.32376966,-0.13389935,0.0029945096,Clear,0.0,16.0
0.100675225,0.87452966,0.012052559,Clear,0.0,20.0
-0.059961986,0.4652944,0.0059162294,Clear,0.0,2.0
-0.81575036,-0.19497924,0.0030452916,Clear,0.0,19.0
0.54639316,-0.18276325,0.005793645,Clear,0.0,1.0
0.79808885,-0.40265086,0.0016183456,Clear,0.0,19.0
0.06920437,0.4768996,0.0045409226,Clear,0.0,23.0
-0.52693266,0.1837161,0.0011987162,Clear,0.0,0.0
-0.53561264,0.9899707,0.005729703,Clear,0.0,23.0
-0.3724548,-0.5248107,0.0020383138,Clear,0.0,19.0
0.6088436,0.37978256,0.07207183,Clear,0.0,0.0
0.75817853,-0.46373075,0.009086913,Clear,0.0,18.0
-0.9603523,-0.5364158,0.0050085685,Clear,0.0,23.0
0.63596773,3.2505374,0.94683534,Critical Risk,1.0,13.0
-0.19724931,-0.13389935,0.0010755755,Clear,0.0,20.0
-0.08117746,-0.4594796,0.0451814,Clear,0.0,2.0
-0.80721945,0.4768996,0.0030203795,Clear,0.0,5.0
-0.51111764,-0.011739556,0.018569015,Clear,0.0,13.0
-0.84588295,-0.23101637,0.0017424992,Clear,0.0,17.0
-0.2807221,1.796836,0.0030486174,Clear,0.0,0.0
0.69158125,-0.22746152,0.023626862,Clear,0.0,15.0
-0.9901359,-0.12107256,0.0099727595,Clear,0.0,18.0
0.5056122,0.3431346,0.009659796,Clear,0.0,21.0
-0.14410561,-0.5364158,0.030623225,Clear,0.0,21.0
0.69981736,-0.25605914,0.009429509,Clear,0.0,5.0
-0.5656538,1.1001588,0.0152186705,Clear,0.0,15.0
-0.29009324,-0.30431223,0.064586364,Clear,0.0,0.0
0.4808495,-0.5248107,0.0019185115,Clear,0.0,23.0
0.3460049,-0.507464,0.028841637,Clear,0.0,21.0
0.5440826,4.190557,0.0021788378,Clear,0.0,22.0
0.96118236,0.5874542,0.01962895,Clear,0.0,16.0
-0.74257696,2.968959,0.010576654,Clear,0.0,4.0
-0.9647024,-0.59749573,0.002529164,Clear,0.0,18.0
-0.74666286,-0.47533593,0.009056274,Clear,0.0,0.0
0.8465131,-0.46373075,0.0041316915,Clear,0.0,15.0
0.49728116,0.5874542,0.024317533,Clear,0.0,22.0
-0.101003855,0.12263621,0.0058676437,Clear,0.0,11.0
0.09947249,10.201063,0.006287134,Clear,0.0,20.0
0.8873449,-0.40265086,0.0010892707,Clear,0.0,17.0
0.5171821,-0.4143782,0.030168088,Clear,0.0,0.0
0.45584968,-0.36539212,0.030031659,Clear,0.0,18.0
0.20095575,-0.3598461,0.34868315,Clear,0.0,15.0
0.4277566,1.1249572,0.18276013,Clear,1.0,15.0
0.6604153,-0.46373075,0.00360988,Clear,0.0,22.0
-0.5094372,4.6059003,0.016552828,Clear,0.0,15.0
-0.5547005,-0.50013435,0.0023970203,Clear,0.0,3.0
0.73745775,1.9189959,0.16754006,Clear,0.0,13.0
-0.58124185,-0.0048986073,0.0017408859,Clear,0.0,2.0
-0.5247881,-0.24384315,0.004303877,Clear,0.0,6.0
0.3956251,0.5874542,0.013426493,Clear,0.0,15.0
0.28383228,0.68518203,0.06897729,Clear,0.0,20.0
-0.78765726,3.036758,0.032021914,Clear,0.0,15.0
-0.08810924,-0.39010507,0.113955624,Clear,0.0,16.0
0.94315493,1.7229294,0.018428707,Clear,0.0,14.0
-0.25131452,-0.49934033,0.077559166,Clear,0.0,2.0
-0.07054601,-0.12168336,0.0026032657,Clear,0.0,0.0
0.67991644,-0.46373075,0.0016139062,Clear,0.0,1.0
0.095393375,-0.32946494,0.12713425,Clear,0.0,18.0
0.098439164,-0.42036402,0.05355397,Clear,0.0,19.0
-0.9382017,3.2505374,0.018766426,Clear,0.0,17.0
0.9030956,-0.76220375,0.7780852,Critical Risk,1.0,3.0
-0.53380007,4.594295,0.023456043,Clear,0.0,4.0
0.5217626,-0.011739556,0.001355873,Clear,0.0,16.0
0.6258343,-0.5125947,0.0021997218,Clear,0.0,10.0
0.4875306,1.9189959,0.026857495,Clear,0.0,19.0
-0.61859757,2.3581603,0.0073508457,Clear,0.0,13.0
-0.28967312,0.4768996,0.0027109575,Clear,0.0,1.0
0.82755405,-0.40265086,0.0029059362,Clear,0.0,17.0
0.59964865,1.9189959,0.004145517,Clear,0.0,2.0
-0.45039842,0.6320425,0.003164786,Clear,0.0,19.0
-0.42221728,-0.011739556,0.0012419501,Clear,0.0,17.0
-0.87635773,1.247117,0.005646988,Clear,0.0,15.0
-0.0949089,10.704117,0.06413038,Clear,0.0,21.0
0.815276,-0.28049108,0.0052000773,Clear,0.0,13.0
-0.9031532,0.6241021,0.0114844795,Clear,0.0,13.0
-0.37429786,-0.46373075,0.0034089212,Clear,0.0,16.0
0.5070927,0.5874542,0.017832996,Clear,0.0,23.0
-0.73111206,0.28205472,0.012323866,Clear,0.0,22.0
-0.45718792,-0.4785976,0.37858105,Clear,0.0,0.0
0.8020697,-0.36539212,0.022052329,Clear,0.0,2.0
0.13665208,7.5519056,0.036414403,Clear,0.0,17.0
0.17790061,2.8229783,0.06364818,Clear,0.0,3.0
-0.3612135,-0.48755193,0.008768174,Clear,0.0,20.0
0.011005821,0.4768996,0.0026106837,Clear,0.0,12.0
-0.59897107,-0.16993648,0.0071969116,Clear,0.0,19.0
-0.80451584,-0.2613853,0.019587127,Clear,0.0,14.0
-0.87364733,2.5786586,0.02421767,Clear,0.0,19.0
-0.060778487,0.11042023,0.035477277,Clear,0.0,1.0
-0.12874456,0.4768996,0.06227034,Clear,0.0,13.0
0.7242955,4.1252017,0.019801617,Clear,0.0,11.0
0.99826366,-0.40265086,0.00237037,Clear,0.0,21.0
0.061185043,0.049828976,0.052356433,Clear,0.0,5.0
-0.71278316,-0.12107256,0.02565078,Clear,0.0,21.0
-0.9106169,0.99058145,0.0154065015,Clear,0.0,20.0
0.77714443,2.7618983,0.0042588008,Clear,0.0,17.0
-0.7104556,0.4768996,0.0031147462,Clear,0.0,23.0
-0.49315462,0.5874542,0.003751498,Clear,0.0,18.0
-0.018086677,0.17150012,0.010081536,Clear,0.0,18.0
-0.16081169,1.247117,0.17063545,Clear,0.0,3.0
0.23954812,-0.5716711,0.09247364,Clear,0.0,3.0
-0.5898066,-0.49711704,0.013637034,Clear,0.0,15.0
0.56413937,0.37978256,0.015801186,Clear,0.0,14.0
-0.97934526,-0.5364158,0.0067844675,Clear,0.0,13.0
-0.08614422,0.68518203,0.008082376,Clear,0.0,19.0
-0.8443719,-0.5364158,0.0061699073,Clear,0.0,19.0
-0.036757782,0.00047642316,0.032350566,Clear,0.0,19.0
-0.093072616,14.610786,0.049372036,Clear,0.0,0.0
0.40191656,0.1837161,0.006578921,Clear,0.0,21.0
0.82070696,-0.43003908,0.024024757,Clear,0.0,22.0
-0.017920667,3.2505374,0.097035296,Clear,0.0,18.0
0.5458782,-0.24323235,0.010144824,Clear,0.0,0.0
-0.6575626,0.8927315,0.06552482,Clear,0.0,16.0
0.32179108,0.5874542,0.03897176,Clear,0.0,12.0
0.9501816,-0.12107256,0.0077877073,Clear,0.0,0.0
0.48736796,-0.13389935,0.031876024,Clear,0.0,19.0
-0.33449936,-0.13389935,0.013788179,Clear,0.0,3.0
-0.6601781,-0.40265086,0.0052430704,Clear,0.0,14.0
-0.175031,-0.36539212,0.0022218714,Clear,0.0,22.0
0.5826885,0.17821892,0.13734967,Clear,0.0,11.0
0.14152059,0.4768996,0.010536545,Clear,0.0,23.0
-0.8226584,-0.23101637,0.015991535,Clear,0.0,4.0
0.68514407,0.4768996,0.004258878,Clear,0.0,21.0
0.8069145,0.5874542,0.034034796,Clear,0.0,17.0
-0.78417104,0.4768996,0.0061829435,Clear,0.0,19.0
-0.86707467,-0.5248107,0.0023568764,Clear,0.0,2.0
0.88229346,-0.40204006,0.018123426,Clear,0.0,22.0
-0.9002361,-0.59749573,0.002317437,Clear,0.0,17.0
0.34533748,-0.24323235,0.1355344,Clear,0.0,20.0
-0.3081308,0.55019546,0.0041172802,Clear,0.0,1.0
-0.7555224,-0.36321768,0.0043645864,Clear,0.0,17.0
0.4668809,0.37978256,0.047901716,Clear,0.0,19.0
-0.052376322,0.9443562,0.0064731427,Clear,0.0,21.0
0.46972,2.2115686,0.0018309271,Clear,0.0,23.0
-0.019787438,-0.13389935,0.0058913315,Clear,0.0,15.0
0.2795126,-0.7196555,0.023654405,Clear,0.0,13.0
-0.18179339,-0.18215245,0.026196934,Clear,0.0,1.0
-0.7307868,2.3954191,0.021160424,Clear,0.0,22.0
0.2069965,-0.4143782,0.004820739,Clear,0.0,1.0
-0.72917414,0.37978256,0.0073273974,Clear,0.0,23.0
-0.6222295,0.049340338,0.035047192,Clear,0.0,3.0
0.8847802,0.37978256,0.041532934,Clear,0.0,4.0
-0.74584293,-0.12168336,0.0023912862,Clear,0.0,1.0
0.25778556,5.509883,0.0090826675,Clear,0.0,22.0
0.29011357,0.37978256,0.12128144,Clear,0.0,12.0
0.9075982,-0.13389935,0.0018361283,Clear,0.0,18.0
-0.9313309,-0.59749573,0.010245347,Clear,0.0,1.0
-0.860065,1.247117,0.014375538,Clear,0.0,18.0
-0.18989402,8.613352,0.034412812,Clear,0.0,13.0
0.10312134,-0.12107256,0.01789929,Clear,0.0,22.0
-0.03487068,-0.40265086,0.0020509223,Clear,0.0,22.0
-0.45327482,-0.48816273,0.001535432,Clear,0.0,15.0
0.91537356,-0.35327387,0.029400915,Clear,0.0,14.0
0.7543129,-0.5248107,0.007328295,Clear,0.0,0.0
-0.43828642,0.81894696,0.0033932421,Clear,0.0,22.0
0.007113043,0.94171757,0.005266452,Clear,0.0,23.0
-0.93056184,0.99058145,0.0017443441,Clear,0.0,2.0
-0.51389575,-0.6589421,0.0031745294,Clear,0.0,2.0
-0.0044873664,-0.12107256,0.0072119627,Clear,0.0,23.0
-0.84312177,0.37978256,0.01374159,Clear,0.0,20.0
-0.37133336,-0.36539212,0.016757473,Clear,0.0,20.0
-0.9096953,-0.5364158,0.0074229743,Clear,0.0,21.0
-0.715192,-0.13389935,0.005209168,Clear,0.0,19.0
0.2673227,-0.13389935,0.0023696744,Clear,0.0,22.0
-0.5251235,-0.39593208,0.0047866483,Clear,0.0,4.0
-0.42296603,1.9189959,0.0034854047,Clear,0.0,16.0
0.85585034,-0.12107256,0.009296599,Clear,0.0,14.0
0.75170076,-0.13389935,0.015928807,Clear,0.0,20.0
-0.2589578,-0.5125947,0.015670575,Clear,0.0,5.0
0.7872846,-0.5364158,0.011217666,Clear,0.0,17.0
-0.9771837,-0.5364158,0.0051090517,Clear,0.0,16.0
0.6995023,-0.40265086,0.0026362624,Clear,0.0,3.0
0.06969901,1.9189959,0.04788904,Clear,0.0,0.0
0.18353142,0.5874542,0.03658543,Clear,0.0,19.0
-0.2578262,-0.48755193,0.009379329,Clear,0.0,15.0
-0.31394115,4.4837403,0.08222092,Clear,0.0,17.0
-0.8396559,8.85755,0.014985503,Clear,0.0,0.0
-0.7725266,5.827498,0.0063465913,Clear,0.0,17.0
-0.82276344,1.9916809,0.017684452,Clear,0.0,4.0
-0.22690421,0.4768996,0.0038954162,Clear,0.0,17.0
-0.22058226,-0.36539212,0.020941317,Clear,0.0,1.0
-0.5382485,0.7523699,0.011267561,Clear,0.0,20.0
-0.49410662,0.37978256,0.024640027,Clear,0.0,17.0
0.92059445,0.37978256,0.019421883,Clear,0.0,23.0
-0.24263117,3.471891,0.0352492,Clear,0.0,0.0
0.803059,-0.5248107,0.001477172,Clear,0.0,9.0
-0.30953342,-0.36539212,0.014135246,Clear,0.0,23.0
0.40588388,-0.23101637,0.06080212,Clear,0.0,6.0
-0.20272088,0.4768996,0.0024063897,Clear,0.0,15.0
0.034670793,-0.5185316,0.25445592,Clear,0.0,20.0
0.5478805,-0.005020767,0.062841564,Clear,0.0,12.0
-0.36217907,4.594295,0.02531796,Clear,0.0,18.0
0.05755653,0.4768996,0.031295825,Clear,0.0,23.0
0.217838,-0.17005864,0.024640406,Clear,0.0,1.0
-0.5818144,0.4775104,0.013257048,Clear,0.0,1.0
0.53779113,5.266174,0.015908236,Clear,0.0,12.0
0.047578957,-0.13389935,0.0038217632,Clear,0.0,0.0
-0.30741253,1.7229294,0.0038934853,Clear,0.0,3.0
-0.45777065,2.968959,0.004143903,Clear,0.0,23.0
0.732098,-0.5364158,0.0032218962,Clear,0.0,21.0
0.45262432,-0.24323235,0.004412815,Clear,0.0,14.0
0.521268,0.37978256,0.030137494,Clear,0.0,15.0
0.7811151,-0.36539212,0.019143581,Clear,0.0,23.0
-0.45743185,0.17150012,0.0064417757,Clear,0.0,0.0
-0.29546317,-0.23101637,0.039351974,Clear,0.0,16.0
-0.24745224,9.957109,0.19758025,Clear,0.0,17.0
0.9682293,-0.58589053,0.0015918927,Clear,0.0,15.0
-0.9918604,1.1121305,0.0020116924,Clear,0.0,17.0
-0.7469407,-0.40265086,0.0006770571,Clear,0.0,0.0
-0.5834271,2.2121794,0.08175805,Clear,0.0,23.0
-0.021193447,0.4768996,0.014243567,Clear,0.0,8.0
0.97381943,0.56302226,0.0014788841,Clear,0.0,3.0
0.64481705,0.13546298,0.009164702,Clear,0.0,13.0
-0.12282916,0.4768996,0.0013849963,Clear,0.0,21.0
0.9584144,-0.4587833,0.02475134,Clear,0.0,0.0
-0.86089164,0.37978256,0.02120327,Clear,0.0,17.0
-0.22822213,-0.23101637,0.35337546,Clear,1.0,14.0
-0.04535306,-0.40265086,0.004101259,Clear,0.0,17.0
0.10801695,1.7601881,0.056682438,Clear,0.0,2.0
-0.23024474,-0.68681896,0.012136458,Clear,0.0,3.0
0.7448469,-0.48755193,0.0030903178,Clear,0.0,23.0
-0.7180277,0.88063765,0.031564377,Clear,0.0,17.0
-0.73641765,7.647679,0.009746145,Clear,0.0,17.0
0.051735997,-0.30431223,0.013654118,Clear,0.0,14.0
0.39299604,2.5175788,0.062382724,Clear,0.0,8.0
0.5823023,-0.4940264,0.009497356,Clear,0.0,8.0
-0.0048837587,-0.36539212,0.0279765,Clear,0.0,22.0
-0.9582924,-0.12168336,0.015237828,Clear,0.0,2.0
-0.032397464,22.978731,0.0057844846,Clear,0.0,2.0
-0.7243666,0.36463475,0.10654975,Clear,0.0,4.0
0.6900634,-0.12107256,0.09009831,Clear,0.0,13.0
0.52449673,0.45246762,0.00813491,Clear,0.0,21.0
0.14804582,8.613352,0.04663783,Clear,0.0,16.0
0.21632358,-0.30431223,0.012845348,Clear,0.0,23.0
-0.3296444,0.5874542,0.049889747,Clear,0.0,20.0
0.70140976,-0.12107256,0.686338,Suspicious,1.0,12.0
0.17729078,0.23319082,0.002232505,Clear,0.0,1.0
-0.89598763,-0.42647204,0.61004686,Suspicious,1.0,21.0
-0.13000488,-0.30448326,0.8191185,Critical Risk,0.0,4.0
-0.6692681,-0.23101637,0.023002004,Clear,0.0,22.0
-0.7336835,0.37978256,0.0026655393,Clear,0.0,19.0
-0.3216217,-0.13389935,0.0023776544,Clear,0.0,20.0
-0.74752337,-0.12107256,0.019240916,Clear,0.0,23.0
0.79939324,-0.18215245,0.0041145966,Clear,0.0,21.0
0.37590712,-0.6262888,0.29353246,Clear,0.0,19.0
0.29411814,0.5874542,0.010068972,Clear,0.0,19.0
0.24725913,-0.66910577,0.02790799,Clear,0.0,22.0
-0.1650331,2.5786586,0.02829106,Clear,0.0,21.0
0.059196305,-0.48755193,0.005538126,Clear,0.0,1.0
0.363209,-0.7080503,0.0015503598,Clear,0.0,16.0
0.45126575,0.44086245,0.0481755,Clear,0.0,11.0
0.4743717,0.074383095,0.00354179,Clear,0.0,14.0
-0.065877385,1.1121305,0.008196864,Clear,0.0,17.0
0.004416219,0.48361838,0.026105758,Clear,0.0,20.0
-0.2996507,19.924738,0.0069668395,Clear,0.0,0.0
-0.40274662,-0.23101637,0.33647186,Clear,1.0,8.0
-0.0586068,2.945138,0.08669187,Clear,0.0,5.0
0.26648247,-0.13389935,0.0049491576,Clear,0.0,20.0
-0.34124142,0.5874542,0.030459788,Clear,0.0,18.0
-0.98347515,-0.5364158,0.0126001695,Clear,0.0,23.0
-0.31457132,-0.42647204,0.0076224036,Clear,0.0,16.0
-0.69545704,-0.23101637,0.0064243795,Clear,0.0,19.0
0.6811124,1.9067799,0.012299512,Clear,0.0,11.0
-0.6700439,17.053982,0.0036128773,Clear,0.0,21.0
-0.53856355,2.2121794,0.50905824,Suspicious,0.0,20.0
-0.43366525,2.4997435,0.01789281,Clear,0.0,14.0
-0.6940375,1.6013803,0.00445631,Clear,0.0,20.0
-0.4796705,2.5779257,0.0034467161,Clear,0.0,20.0
-0.27632114,2.3954191,0.15019432,Clear,0.0,16.0
0.40084258,2.5786586,0.012819953,Clear,0.0,20.0
0.9110065,0.5874542,0.009470644,Clear,0.0,23.0
-0.8829846,0.4768996,0.011060027,Clear,0.0,21.0
-0.442125,-0.40265086,0.009095646,Clear,0.0,17.0
0.19298725,-0.46373075,0.0008895479,Clear,0.0,17.0
-0.44337854,-0.69346446,0.017047698,Clear,0.0,15.0
-0.8130772,-0.13389935,0.004365299,Clear,0.0,21.0
-0.44106117,-0.4465551,0.08069209,Clear,1.0,18.0
0.7590967,-0.07281945,0.0011331306,Clear,0.0,19.0
-0.10986678,-0.73331296,0.009061055,Clear,0.0,4.0
-0.4600372,-0.46373075,0.0032093113,Clear,0.0,20.0
-0.73616016,-0.24323235,0.005624771,Clear,0.0,18.0
-0.11640895,3.2505374,0.017102383,Clear,0.0,16.0
-0.8709302,-0.35317615,0.033304878,Clear,0.0,21.0
0.61590415,5.266174,0.43283263,Suspicious,0.0,22.0
0.205953,0.4768996,0.013220769,Clear,0.0,23.0
-0.68323666,5.9258366,0.10315219,Clear,0.0,13.0
0.42153293,0.09881505,0.016251612,Clear,0.0,22.0
-0.52710205,-0.12107256,0.03222606,Clear,0.0,0.0
0.51953673,-0.47533593,0.05893022,Clear,0.0,11.0
-0.066395745,2.2732592,0.07868644,Clear,0.0,16.0
0.39212534,-0.48816273,0.0014576016,Clear,0.0,3.0
-0.569638,1.7601881,0.04979095,Clear,0.0,3.0
-0.15217237,-0.13389935,0.0041851224,Clear,0.0,0.0
0.26341975,-0.25605914,0.0019149111,Clear,0.0,16.0
-0.44278565,-0.3898241,0.0081189275,Clear,0.0,16.0
-0.09684682,-0.46311995,0.008983025,Clear,0.0,19.0
-0.7371528,-0.18276325,0.008513834,Clear,0.0,17.0
0.2540351,-0.46373075,0.020588564,Clear,0.0,17.0
0.87942725,-0.35317615,0.0032756715,Clear,0.0,19.0
0.85057527,1.9189959,0.0352842,Clear,0.0,21.0
0.6110932,1.0944173,0.0013834276,Clear,0.0,13.0
0.068807974,1.1184828,0.002336653,Clear,0.0,22.0
-0.35914683,2.6497557,0.028987985,Clear,0.0,22.0
0.53795034,2.358771,0.009184776,Clear,0.0,12.0
-0.888568,2.2121794,0.021313854,Clear,0.0,15.0
0.32377306,0.4768996,0.0016569423,Clear,0.0,16.0
-0.14739533,-0.46373075,0.0027758095,Clear,0.0,16.0
-0.13087559,1.2959809,0.0039909757,Clear,0.0,2.0
0.88442785,1.6013803,0.0025353923,Clear,0.0,2.0
-0.7837984,-0.23101637,0.0058370517,Clear,0.0,19.0
-0.17467526,-0.18251893,0.020062665,Clear,0.0,23.0
-0.2876234,3.2505374,0.07477199,Clear,0.0,9.0
0.35446468,-0.41740778,0.06539666,Clear,0.0,19.0
-0.5592912,-0.12107256,0.02626258,Clear,0.0,21.0
-0.7795228,-0.13389935,0.008271234,Clear,0.0,23.0
0.9340007,-0.12107256,0.0046150954,Clear,0.0,14.0
0.1641895,2.48032,0.009520376,Clear,0.0,0.0
0.6485879,-0.29857072,0.006953051,Clear,0.0,19.0
-0.019106457,1.4303567,0.016579669,Clear,0.0,16.0
-0.89363974,-0.25605914,0.0061298627,Clear,0.0,0.0
0.48556218,3.036758,0.036560245,Clear,0.0,16.0
0.6507867,-0.12107256,0.012223547,Clear,0.0,22.0
-0.9161969,0.074383095,0.006539079,Clear,0.0,13.0
-0.31761032,-0.24384315,0.004628075,Clear,0.0,3.0
0.75953037,5.791461,0.017175026,Clear,0.0,20.0
0.6920352,-0.48755193,0.024471663,Clear,0.0,16.0
-0.99184346,-0.36539212,0.009467366,Clear,0.0,17.0
0.75809383,-0.12107256,0.0027895786,Clear,0.0,17.0
-0.16677451,0.4768996,0.0076478855,Clear,0.0,19.0
-0.9613619,-0.12107256,0.030203545,Clear,0.0,22.0
0.8181761,1.9189959,0.0032448685,Clear,0.0,18.0
-0.7942435,-0.42647204,0.0036804301,Clear,0.0,23.0
-0.74719477,12.644625,0.051697575,Clear,0.0,0.0
-0.3207679,0.37978256,0.005270036,Clear,0.0,21.0
-0.5253742,-0.35317615,0.0016915277,Clear,0.0,4.0
-0.6270506,0.37978256,0.009259716,Clear,0.0,23.0
0.011154891,-0.36539212,0.016660469,Clear,0.0,13.0
0.6429876,2.968959,0.010638474,Clear,0.0,2.0
-0.66419286,-0.23101637,0.004487771,Clear,0.0,2.0
-0.6792558,2.2121794,0.024298234,Clear,0.0,16.0
0.22896071,-0.12107256,0.032615185,Clear,0.0,2.0
-0.044207927,-0.08503543,0.0327515,Clear,0.0,19.0
-0.3621147,-0.3982531,0.009744903,Clear,0.0,18.0
-0.59844935,-0.25605914,0.0020689988,Clear,0.0,20.0
-0.10728177,-0.48755193,0.93204755,Critical Risk,1.0,18.0
-0.70931387,-0.46373075,0.010713237,Clear,0.0,23.0
0.98559946,-0.5248107,0.00089619996,Clear,0.0,16.0
0.35119867,-0.41371855,0.01761493,Clear,0.0,14.0
-0.9085367,0.4768996,0.012071418,Clear,0.0,22.0
-0.9554804,0.5874542,0.018889679,Clear,0.0,13.0
0.99539405,0.3547398,0.004833085,Clear,0.0,16.0
0.22615546,2.968959,0.010972678,Clear,0.0,22.0
-0.12698619,0.5874542,0.019289566,Clear,0.0,16.0
0.106367014,0.99058145,0.07860697,Clear,0.0,1.0
0.5949157,0.99058145,0.016266959,Clear,0.0,18.0
-0.5218338,0.44086245,0.008117964,Clear,0.0,17.0
0.92659116,-0.36539212,0.005041746,Clear,0.0,17.0
0.37277666,-0.16993648,0.012543261,Clear,0.0,15.0
-0.1704132,0.09881505,0.1547455,Clear,1.0,14.0
-0.44253832,-0.12107256,0.06674205,Clear,0.0,16.0
-0.11307858,1.9189959,0.0058491095,Clear,0.0,21.0
0.4386896,-0.13389935,0.0054274425,Clear,0.0,13.0
0.6752851,-0.23101637,0.045198105,Clear,0.0,16.0
0.06953639,0.3431346,0.06126585,Clear,0.0,23.0
0.29121464,0.5257635,0.010088554,Clear,0.0,14.0
0.4542065,-0.46373075,0.0010811852,Clear,0.0,16.0
-0.32214344,0.4768996,0.002091815,Clear,0.0,19.0
0.04092837,0.4768996,0.017907908,Clear,0.0,14.0
0.0046635405,-0.23162717,0.009914353,Clear,0.0,20.0
0.98911273,1.1121305,0.005115333,Clear,0.0,21.0
-0.7224355,-0.7470926,0.03975041,Clear,0.0,13.0
0.28741673,-0.12107256,0.012847481,Clear,0.0,0.0
0.43263867,1.7601881,0.017336514,Clear,0.0,22.0
-0.76159704,2.5716956,0.008389624,Clear,0.0,5.0
